filename	utterance	1-zero-poss	3-zero-copula	4-double-tense	5-be-construction	5-resultant-done	6-finna	6-come	6-double-modal	7-multiple-neg	7-neg-inversion	7-n-inv-neg-concord	7-aint	8-zero-3sg-pres-s	8-is-was-gen	9-zero-pl-s	10-double-object	11-wh-qu
FullTest_Final.txt	No, everybody was sitting up.	1.6244548532995395e-06	1.927708126459038e-06	2.289600161020644e-06	2.718924633882125e-06	2.964509576486307e-06	1.279043203794572e-06	2.7066460006608395e-06	1.212968754771282e-06	6.138423486845568e-06	2.3167372091847938e-06	2.735768703132635e-06	2.376197926423629e-06	2.6803661512531107e-06	1.6344283721991815e-05	2.5376907615282107e-06	1.868771278168424e-06	4.511557108344277e-06
FullTest_Final.txt	No- I think some folks had something to sleep on.	1.047926730279869e-06	2.426611672490253e-06	2.7931396289204713e-06	1.5405530575662851e-06	3.1514089187112404e-06	2.195516799474717e-06	2.156306891265558e-06	2.807678583849338e-06	1.01354025900946e-05	1.555031872157997e-06	2.2863357571623055e-06	1.696208869361726e-06	3.118483391517657e-06	3.5935736377723515e-06	6.377703357429709e-06	3.2105747322930256e-06	3.4146180496463785e-06
FullTest_Final.txt	I can't think exactly but we stayed there  until  you know, they put up uh,  some trailers over  Rocky Mount?	1.9088361113972496e-06	2.0767320165759884e-06	2.1290966287779156e-06	2.291369355589268e-06	1.9861722648784053e-06	2.437496277707396e-06	1.7519440689284238e-06	1.745059080349165e-06	9.97865845420165e-06	1.7795382518670522e-06	1.5674868336645886e-06	2.0052448235219344e-06	3.3974640700762393e-06	6.863742783025373e-06	4.0560439629189204e-06	1.3990637626193347e-06	3.1316233162215212e-06
FullTest_Final.txt	And  at that time, they just had  the on- I think one bedroom cause that's what-  but we had to come over to the uh, high school  and they processed us and got us straight and sent us over there.	2.9765902581857517e-05	1.4881348761264235e-05	4.393845665617846e-05	3.585346712497994e-05	3.3537635317770764e-05	3.5565546568250284e-05	1.7940796169568785e-05	1.9337057892698795e-05	5.5565124057466164e-05	2.401847086730413e-05	4.300731961848214e-05	1.7577665857970715e-05	2.2273163267527707e-05	0.00010563546675257385	4.308404459152371e-05	0.982466459274292	3.6113025998929515e-05
FullTest_Final.txt	And you know what trailer you were going to, but I tell you, when I went to that trailer,  it- it- it was nice  cause you had your own private place.	3.608911811170401e-06	1.2254599823791068e-06	1.5199588005998521e-06	3.015343281731475e-06	4.6638069761684164e-06	3.5190705602872185e-06	2.6867664928431623e-06	2.249576255053398e-06	1.2171240996394772e-05	3.7194886317593046e-06	2.903026143030729e-06	1.2705645531241316e-06	1.1806737347797025e-05	1.7403259334969334e-05	1.9890096154995263e-05	3.3993339911830844e-06	0.0009361369884572923
FullTest_Final.txt	You didn't have to hear a lot of noise-  Cause those children keep  fuss.	1.3143917385605164e-06	9.292992899645469e-07	1.5887598010522197e-06	5.317982868291438e-06	1.8294306300958851e-06	3.597064278437756e-06	2.584932644822402e-06	3.258671767980559e-06	2.5158271455438808e-05	8.429022955169785e-07	3.991302946815267e-06	1.9085030089627253e-06	2.4945573386503384e-05	3.7680081277358113e-06	2.236640511910082e-06	3.878706593241077e-06	4.504175649344688e-06
FullTest_Final.txt	Cause some folk, I reckon they walk  m- about all night and all- but anyway  I think everything went good.	4.819249625143129e-06	1.972949803530355e-06	3.0481296562356874e-06	4.075982815265888e-06	2.456850324961124e-06	3.846398612949997e-06	1.467039965064032e-06	1.4624386039940873e-06	1.0180953722738195e-05	1.6686508388374932e-06	1.7607477502679103e-06	5.932912245043553e-06	5.4645999625790864e-05	3.0553592296200804e-06	5.9915578276559245e-06	1.8003020159085281e-06	1.0708886293286923e-06
FullTest_Final.txt	It- cause  n- uh-  they was bringing in folks from down Greenville way.	2.878549275919795e-05	8.012696343939751e-05	4.935689503327012e-05	4.989610897609964e-05	5.353194865165278e-05	4.4810920371674e-05	6.174309237394482e-05	5.7060988183366135e-05	8.641537715448067e-05	5.516207966138609e-05	4.110527879674919e-05	6.512982508866116e-05	7.03206897014752e-05	0.9996547698974609	7.68069876357913e-05	3.804584775934927e-05	0.00017291349649894983
FullTest_Final.txt	It was something going on.	1.8713483314058976e-06	2.6898917440121295e-06	2.473381982781575e-06	2.3146194507717155e-06	2.754403112703585e-06	1.0718888461269671e-06	3.422837380639976e-06	1.673356678111304e-06	7.796385034453124e-06	3.5511620808392763e-06	2.1840830868313788e-06	3.1574556942359777e-06	1.4168886082188692e-06	5.4030688261264e-06	5.771303676738171e-06	4.140524652029853e-06	2.8994129479542607e-06
FullTest_Final.txt	And I was so glad to get back home.	4.115274805371882e-06	4.492841526371194e-06	1.319693524237664e-06	8.211298450078175e-07	4.219282800477231e-06	3.409119017305784e-06	2.7776002298196545e-06	4.036025529785547e-06	1.6166675777640194e-05	1.5088049849509844e-06	4.5754331949865445e-06	5.476515980262775e-06	2.0913876142003573e-06	2.155630227207439e-06	5.040324140281882e-06	5.5735586101945955e-06	1.6758416450102231e-06
FullTest_Final.txt	I can't think how m-  h- how long I was there?	2.372624521740363e-06	2.3245274860528298e-06	4.281037490727613e-06	1.349974127151654e-06	5.885648079129169e-06	3.198320200681337e-06	3.5903537991544e-06	2.1817827473569196e-06	3.742424041774939e-06	2.5090946564887417e-06	2.0349607439129613e-06	3.0912597139831632e-06	9.87299245025497e-06	0.00018179022299591452	1.6201032849494368e-05	5.124933522893116e-06	0.0016322016017511487
FullTest_Final.txt	It was quieter in your little trailer  than it was, you know,  in the school  because it was so much noise.	1.3651105291501153e-05	1.0710070910135983e-06	1.4593053947464796e-06	2.7343392048351234e-06	1.3002362493352848e-06	1.5361488294729497e-06	2.6786131002154434e-06	9.878669970930787e-07	1.6080401110230014e-05	1.1752877071558032e-06	3.3132564567495137e-06	8.776249160291627e-06	5.808901278214762e-06	1.4137114703771658e-05	5.766143203800311e-06	1.7229367585969158e-06	4.091155460628215e-06
FullTest_Final.txt	Oh I stayed in that trailer until they got this house  uh,  about ready.	9.433573723072186e-06	1.6671222056174884e-06	1.5798077583895065e-06	2.183951892220648e-06	2.7346209208189975e-06	2.362297436775407e-06	2.3757083909003995e-06	1.4974018540669931e-06	4.7150706450338475e-06	1.9935200725740287e-06	1.9669271296152147e-06	1.3066703559161397e-06	2.7085877718491247e-06	1.106177023757482e-05	3.078386043853243e-06	2.90851039608242e-06	3.4189126836281503e-06
FullTest_Final.txt	Cause they-  they had to take  e- all these walls and things and floors out.	4.381522558105644e-06	0.00015418286784552038	1.4384123687705141e-06	3.4371255424048286e-06	2.304063400515588e-06	3.3136388992716093e-06	8.930459216571762e-07	5.113650786370272e-06	7.098354217305314e-06	1.3349707614906947e-06	1.397646201439784e-06	8.540834528503183e-07	1.4135144965621294e-06	7.859909965191036e-05	2.4173309611796867e-06	2.5104636733885854e-06	1.0412251867819577e-05
FullTest_Final.txt	Y- well, they were going around trying to help everybody  and they did good.	1.2384895171635435e-06	2.4278872388094896e-06	2.066618662865949e-06	1.7853876670415048e-06	5.2698396757477894e-06	2.431119355605915e-06	1.3092450217300211e-06	3.713197656907141e-06	9.161753041553311e-06	1.6186187394851004e-06	1.2038772183586843e-06	4.348362381279003e-06	2.928309868366341e-06	4.253916358720744e-06	5.087180397822522e-06	2.29006741392368e-06	4.654680196836125e-06
FullTest_Final.txt	Cause I said, Lord, just let me get home.	2.0661634607677115e-06	1.6261583368759602e-06	3.2920563626248622e-06	5.2750542636204045e-06	3.1187510103336535e-06	3.2497275697096484e-06	1.3586521845354582e-06	2.7091407446278026e-06	1.0795905836857855e-05	1.5052679600557894e-06	2.9065943181194598e-06	7.073298547766171e-06	1.4159309102979023e-06	2.1278401618474163e-06	4.026878741569817e-06	6.0013990150764585e-05	2.4815285541990306e-06
FullTest_Final.txt	If I just  can sleep on the floor.	2.038579623331316e-06	1.8828642396329087e-06	3.730045591510134e-06	3.5489513265929418e-06	2.357285666221287e-06	1.6556384707655525e-06	1.8238404209114378e-06	1.4719725186296273e-05	5.355502707971027e-06	1.6518642951268703e-06	2.668172555786441e-06	1.1706654277077178e-06	2.437556759105064e-06	3.219140808141674e-06	2.8959254905203125e-06	4.108879238629015e-06	3.197179694325314e-06
FullTest_Final.txt	And a lady  I had worked  for,  one of her friends at Albemarle,  she was a hundred and  three, this lady.	3.6547585295920726e-06	6.970333197386935e-05	3.024002580787055e-06	3.2315676889993483e-06	2.5413091861992143e-06	5.450281605590135e-06	1.6880369457794586e-06	1.0379843615737627e-06	2.6056536626128945e-06	1.2294059388295864e-06	1.6126297168739256e-06	6.197381594574836e-07	3.573424237401923e-06	3.865933649649378e-06	6.8052781898586545e-06	2.414243908788194e-06	2.0515628875728e-06
FullTest_Final.txt	I worked  for Miss RD-NAME-1  and everybody   thought Miss RD-NAME-1 was mean,  but she was good- she was a good lady  to me.	2.0794529973500175e-06	3.983716851507779e-06	4.8305041673302185e-06	2.3358495582215255e-06	3.2466050470247865e-06	4.825002633879194e-06	1.2863264373663696e-06	1.2956489854332176e-06	9.640774806030095e-06	1.9175265606463654e-06	4.408817403600551e-06	8.733774166103103e-07	5.219986178417457e-06	7.138189630495617e-06	6.879798547743121e-06	1.9962901660619536e-06	2.6923787572741276e-06
FullTest_Final.txt	Cause she was active.	1.3986661997478222e-06	4.639926373783965e-06	2.67518976215797e-06	2.090703674184624e-06	2.340759692742722e-06	2.6633829293132294e-06	2.2373765204974916e-06	2.2949714093556395e-06	4.084297870576847e-06	1.8869448012992507e-06	1.5688582379880245e-06	2.4052949356700992e-06	2.8955305424460676e-06	5.774342753284145e-06	2.06794538826216e-06	2.4782411855994724e-06	2.2848753360449336e-06
FullTest_Final.txt	She wanted to go walk and I would walk her and  um-    She want to go s-  to the um, Christmas Parade to see the horses, and  the- her-  the one was looking out for her  uh, said her money was getting scarce.	6.194525667524431e-06	1.272021904696885e-06	4.427255134942243e-06	5.021252945880406e-06	2.590139501990052e-06	5.300131306285039e-06	2.36088317251415e-06	2.0124211914662737e-06	5.056726877228357e-06	1.4635367051596404e-06	1.7847935396275716e-06	5.229767339187674e-06	7.265556632773951e-06	2.0295407011872157e-05	3.6570002066582674e-06	3.1737877179693896e-06	4.47405363956932e-06
FullTest_Final.txt	And they had cut my hours to one or two.	1.7425578562324517e-06	1.9011966969628702e-06	3.982964699389413e-06	2.2674273623124463e-06	2.3169161522673676e-06	1.8888172235165257e-06	1.0526102869334863e-06	3.858467607642524e-06	8.295800398627762e-06	1.996076889554388e-06	1.899927951853897e-06	1.131798057940614e-06	2.3248842353496e-06	8.955465091275983e-06	2.8425602067727596e-06	5.568372671405086e-06	2.5767512852326035e-06
FullTest_Final.txt	But anyway, she wanted to go to that parade, and I knew it was cold.	1.0289563761034515e-06	1.5856326172070112e-06	4.197826456220355e-06	1.8688230056795874e-06	3.6849232856184244e-06	4.054554665344767e-06	3.4795555166056147e-06	1.9965527826570906e-06	8.607660674897488e-06	1.3315478781805723e-06	2.924589580288739e-06	3.4805177620000904e-06	4.032339802506613e-06	2.1402690890681697e-06	5.745526323153172e-06	2.342671450605849e-06	3.540540546964621e-06
FullTest_Final.txt	And so I asked the head nurse, you know, where it was over there?	1.8336908169658273e-06	1.8658080307432101e-06	2.2788149180996697e-06	3.168936473230133e-06	3.27995371662837e-06	2.9601671940326924e-06	2.7889500415767543e-06	1.8944529074360617e-06	7.092116447893204e-06	2.130364009644836e-06	3.0163844257913297e-06	1.2132892379668192e-06	3.7846680243092123e-06	9.906908417178784e-06	3.176997779519297e-06	2.488792688382091e-06	2.2124359020381235e-05
FullTest_Final.txt	Would it be alright?	5.987976237520343e-06	4.035063284391072e-06	2.854366357496474e-06	0.002584284171462059	3.4462634630472166e-06	2.4188391307689017e-06	2.1822197595611215e-06	7.4153804234811105e-06	6.058600320102414e-06	3.064037173317047e-06	2.9307657314348035e-06	3.5756231682171347e-06	1.0403953638160601e-05	1.5819742884559673e-06	2.0454344848985784e-06	2.0614081677194918e-06	8.287876880785916e-06
FullTest_Final.txt	She said, yeah, just wrap her up good.	1.4806879562456743e-06	1.7244277614736347e-06	2.846219558705343e-06	2.4367084279219853e-06	5.111709924676688e-06	2.329962626390625e-06	2.832955715348362e-06	2.5530737275403226e-06	6.601120276172878e-06	1.411489847669145e-06	1.807043190638069e-06	3.9366855162370484e-06	3.9426367948181e-06	2.200426024501212e-06	3.56435043613601e-06	5.339000836102059e-06	2.501902599760797e-06
FullTest_Final.txt	And that's what I did.	1.4655088307335973e-06	3.839125201920979e-05	2.174736437154934e-06	1.237744413629116e-06	2.3590608179802075e-05	4.100060323253274e-06	2.9688551421713782e-06	2.1384103092714213e-06	4.642417934519472e-06	5.382789822760969e-06	1.5496785863433615e-06	3.461071628407808e-06	1.0334918442822527e-05	1.2602017704921309e-05	1.1014484698534943e-05	9.33236242417479e-06	0.019886355847120285
FullTest_Final.txt	And I had come home but I went back to take her and she was so happy.	5.089422302262392e-06	2.596064632598427e-06	1.5608070498274174e-06	1.4439458482229384e-06	3.972422746301163e-06	7.77348850533599e-06	1.391261548633338e-06	1.510804963800183e-06	1.1277639714535326e-05	1.24661858080799e-06	2.3695652089372743e-06	8.99226597539382e-06	3.559988499546307e-06	2.9405755412881263e-06	5.436835635919124e-06	4.831955720874248e-06	1.7043960269802483e-06
FullTest_Final.txt	Well she didn't live  another year before she died.	9.630322210796294e-07	1.2024546776956413e-05	1.1342615380272036e-06	1.8636900449564564e-06	3.4162694646511227e-06	7.990506674104836e-06	1.1966509418925853e-06	1.1407508964111912e-06	1.8043541786028072e-05	1.6362060932806344e-06	1.8427049326419365e-06	3.631255594882532e-06	3.721596158356988e-06	1.2892051017843187e-06	8.35974879009882e-06	2.175603412979399e-06	2.4292373836942716e-06
FullTest_Final.txt	And I was right there with her.	1.616207782717538e-06	7.142302365537034e-06	2.3264101400854997e-06	1.8681226947592222e-06	4.806146534974687e-06	2.890721589210443e-06	1.3397126394920633e-06	1.8520192952564685e-06	5.039924872107804e-06	1.44394027756789e-06	2.2377371351467445e-06	2.9350562726904172e-06	3.5756913803197676e-06	3.590196456570993e-06	2.806120619425201e-06	4.661925686377799e-06	1.7753953898136388e-06
FullTest_Final.txt	And I didn't get to finish school  and I went  to Edgecombe.	8.551217547392298e-07	3.5712303088075714e-06	3.021912561962381e-06	1.7978348978431313e-06	3.046357051061932e-06	4.823985818802612e-06	2.9930222353868885e-06	1.1910915418411605e-06	1.5822768546058796e-05	1.4971806194807868e-06	2.607393980724737e-06	9.811585641728016e-07	2.9159230052755447e-06	3.1221018161886605e-06	6.608326202695025e-06	4.941577117278939e-06	2.721752252909937e-06
FullTest_Final.txt	It was community college then, and got my GED.	7.4620020313886926e-06	1.3426391660686932e-06	3.3179805996041978e-06	3.077326255152002e-06	1.476663442190329e-06	3.6715441638079938e-06	1.1155993888678495e-06	2.0149466308794217e-06	1.1440113667049445e-05	1.7624596466703224e-06	4.457181148609379e-06	2.843539277819218e-06	2.459077222738415e-06	8.962300853454508e-06	1.1589557288971264e-05	3.0420721941482043e-06	9.48002309542062e-07
FullTest_Final.txt	And I go back there and she would ask me about it cause she-  she was a principal.	2.944453626696486e-06	4.281911060388666e-06	1.4523814115818823e-06	3.689283403218724e-06	2.9264422209962504e-06	5.1136557885911316e-06	1.205537387249933e-06	1.8880140260080225e-06	6.6698867158265784e-06	1.8409256199447555e-06	1.4260076568461955e-06	2.043410631813458e-06	7.685021046199836e-06	4.242584509484004e-06	2.4506468889740063e-06	2.2132639969640877e-06	1.9491037619445706e-06
FullTest_Final.txt	She was a hundred and three, but she kept her good senses un- until one weekend she fell and hit her head.	2.706339046198991e-06	3.550901283233543e-06	2.8911983918078477e-06	2.8248728085600305e-06	2.061054374280502e-06	3.978389941039495e-06	1.540344442219066e-06	1.1922653584406362e-06	7.1984163696470205e-06	1.3781065035800566e-06	1.7392208064848091e-06	1.271335463570722e-06	5.029121894040145e-06	8.529003935109358e-06	1.6272228094749153e-05	2.093672719638562e-06	1.9342346604389604e-06
FullTest_Final.txt	And I went back there, but she was still was good but  not as good as she was.	1.0356390021115658e-06	1.2066254839737667e-06	3.1133636184677016e-06	1.158544932877703e-06	4.390506546769757e-06	3.083819137827959e-06	1.2107451539122849e-06	9.16470753509202e-07	7.083948730723932e-05	1.3524122550734319e-06	2.83145936919027e-06	4.567503310681786e-06	2.5039626052603126e-06	1.1594299394346308e-05	5.009352662455058e-06	3.542519607435679e-06	6.472480890806764e-06
FullTest_Final.txt	After she got down,  she  came- went to the Albemarle here.	5.997640528221382e-06	4.064504537382163e-06	4.340515260992106e-06	3.748532208192046e-06	2.0298264189477777e-06	9.42478800425306e-06	7.157262189139146e-06	1.3239429108580225e-06	3.3202027225343045e-06	1.1786212326114764e-06	1.5121686374186538e-06	1.6394768636018853e-06	5.003957539884141e-06	5.618456725642318e-06	6.871471214253688e-06	2.1831565391039476e-06	1.5488468534385902e-06
FullTest_Final.txt	And um,    they took her back, had a  funeral  in uh,  Raleigh.	2.4175731141440338e-06	3.361817789482302e-06	2.747723328866414e-06	1.3865329719919828e-06	3.303762696305057e-06	4.490091214393033e-06	1.5905047803244088e-06	1.987487394217169e-06	3.6536955576593755e-06	1.6468811736558564e-06	1.7249244592676405e-06	2.0259353732399177e-06	3.090151494689053e-06	6.836104148533195e-05	2.8572014798555756e-06	1.2582898307300638e-05	2.379209263381199e-06
FullTest_Final.txt	And so  one of my sisters in church,  and she was  uh, my beautician then.	6.220478553586872e-06	0.008614562451839447	2.581995886430377e-06	6.187776762089925e-06	1.0156553571505356e-06	4.333839115133742e-06	3.150525344608468e-06	9.521957053948427e-07	7.115827884263126e-06	1.5630861298632226e-06	2.674001052582753e-06	1.1910062767128693e-06	9.968414815375581e-06	5.9476587921381e-06	5.451170636661118e-06	1.5518985492235515e-06	1.95876555153518e-06
FullTest_Final.txt	She took me  and another lady up there  to the funeral.	1.4158109479467385e-05	8.100153536361177e-06	7.807187103026081e-06	6.754444711987162e-06	3.912906322511844e-06	1.0130937880603597e-05	7.642046512046363e-06	4.2091228351637255e-06	2.6420466383569874e-06	3.421773499212577e-06	8.084502042038366e-06	3.2049244964582613e-06	1.1672502296278253e-05	1.2619492736121174e-05	1.3663569916388951e-05	0.034639060497283936	2.3547399905510247e-06
FullTest_Final.txt	I went out there to get my GED.	1.645336396904895e-06	1.3373995670917793e-06	6.17463138041785e-06	1.8129690033674706e-06	3.5410064356256044e-06	2.6423540475661866e-06	1.9004860405402724e-06	2.9455434287228854e-06	6.788017799408408e-06	2.6814986995304935e-06	2.8773927169822855e-06	2.5408655801584246e-06	3.502621211737278e-06	2.5951214865926886e-06	6.006575404171599e-06	1.0591418686090037e-05	2.2675073978462024e-06
FullTest_Final.txt	I reckon I was about sixty five or seventy when I went out there.	9.495767585576687e-07	2.1911325802648207e-06	3.166939450238715e-06	3.024366151294089e-06	4.840132532990538e-06	4.624579105438897e-06	1.8016589820035733e-06	1.7583062117410009e-06	1.466419780626893e-05	2.4390217276959447e-06	1.7207773908012314e-06	7.920260941318702e-06	7.923939847387373e-06	1.1713186722772662e-06	7.148735221562674e-06	3.2890282000153093e-06	1.3012535191592178e-06
FullTest_Final.txt	Cause I was the oldest one in my class.	2.7089520244771848e-06	6.607166596950265e-06	3.8072864754212787e-06	2.105829707943485e-06	2.418248868707451e-06	1.7943987131729955e-06	2.3015577426122036e-06	9.597864618626772e-07	7.873163667682093e-06	1.673824272074853e-06	3.1942570331011666e-06	1.8275699176228954e-06	3.4412976219755365e-06	4.346003606769955e-06	2.70822124548431e-06	1.7309505437879125e-06	2.594779971332173e-06
FullTest_Final.txt	And after I passed that  and they said, well if you do this kind of work- that's what was rumored you would have that uh- I had gotten my uh,  nurse's aid.	9.305435355599911e-07	1.8167785356126842e-06	2.579443616923527e-06	7.97096890892135e-06	4.985675332136452e-06	3.0311257432913408e-06	1.3169388921596692e-06	3.664862560981419e-06	6.253430456126807e-06	1.65932306117611e-06	2.8038627988280496e-06	1.0677130148906144e-06	5.806658009532839e-06	0.0007107150740921497	4.8448710003867745e-06	3.5367506825423334e-06	8.220730705943424e-06
FullTest_Final.txt	They say we gonna need nurse's aid one.	4.0519776689507125e-07	0.00045440078247338533	6.53342851819616e-07	5.396621418185532e-06	3.569374712242279e-06	2.9525294849008787e-06	3.2013597319746623e-06	1.7385043520334875e-06	2.6608543066686252e-06	1.682533820712706e-06	1.6503258848388214e-06	1.8667014956008643e-06	5.4433057812275365e-06	5.148157470102888e-06	7.226664820336737e-06	2.540269633755088e-06	2.3084856366040185e-05
FullTest_Final.txt	And I went over Rocky Mount  and I passed that course.	1.7012894204526674e-06	4.654191798181273e-06	3.6596309200831456e-06	3.5532725632947404e-06	2.8059387204848463e-06	3.3972246455959976e-06	1.5752164017612813e-06	1.227037500939332e-06	5.7898259910871275e-06	1.7127206319855759e-06	2.0320326257206034e-06	1.4544077657774324e-06	4.453242581803352e-06	2.385809921179316e-06	2.0342467905720696e-06	4.125554823986022e-06	2.1026989998063073e-06
FullTest_Final.txt	I believe that was um,  eight week or ten week one.	0.00012796388182323426	5.929058534093201e-05	6.51160953566432e-05	9.466424671700224e-05	7.134053885238245e-05	9.59323879214935e-05	4.3009331420762464e-05	5.680321191903204e-05	0.00010482668585609645	3.368636316736229e-05	5.593856258201413e-05	9.157333988696337e-05	8.450684981653467e-05	6.053543256712146e-05	0.999022364616394	8.222697942983359e-05	4.782400355907157e-05
FullTest_Final.txt	I went nights over there.	2.735069529080647e-06	1.4806350918661337e-05	3.5433238281257218e-06	2.1557516447501257e-06	2.9560962957475567e-06	1.161174168373691e-06	2.199301661676145e-06	2.4025071070354898e-06	3.925445980712539e-06	1.6888194522834965e-06	1.568189532008546e-06	1.406174760631984e-06	2.330524921489996e-06	4.081416591361631e-06	1.4223351172404364e-06	2.1175342226342764e-06	2.2936344521440333e-06
FullTest_Final.txt	And  after um,  I worked until my mother  uh, got down so she couldn't work.	1.5839126490391209e-06	5.544390205614036e-06	2.077136059597251e-06	1.3850052482666797e-06	1.9959149994974723e-06	1.0513227607589215e-05	2.306294845766388e-06	2.240602952952031e-06	9.677195521362592e-06	1.6307055830111494e-06	1.8155782299800194e-06	2.7746034447773127e-06	4.344155513535952e-06	3.1432987270818558e-06	2.855057800843497e-06	1.4907990362189594e-06	1.4924876268196385e-06
FullTest_Final.txt	I was working for another good lady.	1.4636761989095248e-06	4.682520284404745e-06	2.3702543785475427e-06	2.3551713184133405e-06	2.666750560820219e-06	3.8038604088797e-06	1.5230726830850472e-06	1.8670825738809071e-06	4.3408176679804455e-06	1.5579724959025043e-06	2.227395953013911e-06	1.3616148635264835e-06	2.3822879029467003e-06	4.542503575066803e-06	2.899678293033503e-06	4.038959559693467e-06	2.183148126277956e-06
FullTest_Final.txt	I worked for her til about  two o'clock in the day.	3.014911726495484e-06	1.109498680307297e-05	3.934215783374384e-06	5.0537764764158055e-06	2.268426442242344e-06	7.041020126052899e-06	3.5681698591361055e-06	1.6378110103687504e-06	2.6406221877550706e-05	2.219131147285225e-06	4.590853222907754e-06	1.0549665603321046e-05	8.197784154617693e-06	5.862143098056549e-06	0.003774886252358556	1.6934676523305825e-06	2.3207353478937875e-06
FullTest_Final.txt	And I went home one day.	1.92187644643127e-06	1.8204848402092466e-06	2.752396767391474e-06	2.2310334770736517e-06	3.207508370905998e-06	3.5929842852056026e-06	3.062903488171287e-06	1.3393600966082886e-06	1.0056778592115734e-05	1.907680598378647e-06	3.4043594041577308e-06	3.5499870136845857e-06	2.023558408836834e-06	1.8146071170122013e-06	1.049022284860257e-05	7.250003818626283e-06	1.609873038432852e-06
FullTest_Final.txt	I would always go by mother cause she- she worked up  until she got-  she was in her eighties when she died and she had worked in her eighties.	4.46068543169531e-06	1.1885295862157363e-05	1.5192298405963811e-06	3.1184863473754376e-06	3.325878651594394e-06	9.196470273309387e-06	1.9311178220959846e-06	1.0457204098202055e-06	4.074746811966179e-06	9.767910569280502e-07	1.983798483706778e-06	1.5797022570041008e-06	9.793649041967e-06	6.69328483127174e-06	4.5792266973876394e-06	2.0718775886052754e-06	2.019086196014541e-06
FullTest_Final.txt	And I went by there and she was a-standing over the stove, and I said, whatchu doing?	1.1216674238312407e-06	1.5871282812440768e-05	4.389095920487307e-06	2.1854250462638447e-06	2.3977049750101287e-06	2.7296443931845715e-06	1.2603499044416822e-06	1.3959904663352063e-06	9.415095519216266e-06	1.786511802492896e-06	1.2421196515788324e-06	1.3780198742097127e-06	2.896834303101059e-06	6.916507118148729e-06	2.7797279926744523e-06	1.339774030384433e-06	2.5644985726103187e-06
FullTest_Final.txt	And she said, I'm tryna cook me something to eat.	3.224739202778437e-06	1.6280220052067307e-06	3.440962927925284e-06	6.970208687562263e-06	3.16093496621761e-06	6.693514478683937e-06	5.466819857247174e-06	1.4088768693909515e-06	1.075580803444609e-05	2.5147842279693577e-06	4.8499377953703515e-06	4.633907792594982e-06	1.1316532436467241e-05	6.441187451855512e-06	5.727581992687192e-06	0.0024711275473237038	2.514283096388681e-06
FullTest_Final.txt	I said, you haven't ate?	9.393913842359325e-07	7.173076141953061e-07	2.353597210458247e-06	3.948483936255798e-06	3.624342980401707e-06	2.5620495307521196e-06	1.6566430076636607e-06	3.7551008063019253e-06	1.0763144928205293e-05	1.1375439044059021e-06	2.3671777853451204e-06	3.5933201161242323e-06	3.5194229894841556e-06	5.217980287852697e-06	5.292499281495111e-06	1.0427137567603495e-05	3.4607942325237673e-06
FullTest_Final.txt	And she said, no.	5.64851916351472e-07	5.208772563491948e-06	3.570811486497405e-06	1.6364417660952313e-06	5.7191000450984575e-06	1.8756060171654099e-06	1.7712148974169395e-06	1.356831717203022e-06	1.1875574273290113e-05	2.2119936602393864e-06	1.7373391756336787e-06	4.422326583153335e-06	2.677936208783649e-06	1.5820014596101828e-06	2.387933591307956e-06	3.369688101884094e-06	2.9501932203856995e-06
FullTest_Final.txt	And I had to tell that lady I was gonna have to stop cause my mother.	4.844131581194233e-06	6.598791514988989e-06	1.7588965874892892e-06	3.581968030630378e-06	2.2228505258681253e-06	2.8124111395300133e-06	1.4638549146184232e-06	1.7512692238597083e-06	2.9621298835991183e-06	1.5414407243952155e-06	1.5894418083917117e-06	1.3517970955945202e-06	5.236864581092959e-06	4.39052337242174e-06	1.8296016150998184e-06	3.0370342756214086e-06	3.1718573154648766e-06
FullTest_Final.txt	I said, but  I would  help you  until  we get somebody to come in in my place.	1.754959043864801e-06	3.851637018215115e-07	1.35946493173833e-06	5.9922545005974825e-06	2.7533235424925806e-06	3.1891706839815015e-06	4.301806711737299e-06	2.6466866529517574e-06	1.5558607628918253e-05	2.394432840446825e-06	3.706415327542345e-06	5.548246008402202e-06	2.741702928688028e-06	7.125042429834139e-06	1.120304295909591e-05	2.1748153812950477e-05	2.4552530248911353e-06
FullTest_Final.txt	Cause she didn't half see.	7.088222560014401e-07	2.6760214950627415e-06	2.0251568457752e-06	1.7009161865644273e-06	2.843579750333447e-06	4.194809207547223e-06	1.719237161523779e-06	5.624332061415771e-06	2.147786108253058e-05	2.125955688825343e-06	2.7723260700440733e-06	2.3594921003677882e-06	3.5634702726383694e-06	1.7570943100508885e-06	6.229430709936423e-06	2.1024866327934433e-06	2.319352461199742e-06
FullTest_Final.txt	And so  the lady we were looking out for her, that's what I did.	1.7264517282455927e-06	7.210084731923416e-05	1.9784233700193e-06	2.3911261450848542e-06	1.0780700904433616e-05	7.464806458301609e-06	2.138208628821303e-06	1.6616826314930222e-06	4.637289748643525e-06	4.306051323510474e-06	1.4768394294151221e-06	1.4826945289314608e-06	1.1388202437956352e-05	3.430818469496444e-05	1.4549942534358706e-05	5.8177442952001e-06	0.045436739921569824
